NoRecords,RecordOrder,Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"13548","5192","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","16","Flour, wheat","2011","2011","1000 US$","22.00","","Official data"
"13548","5193","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","1232","Food prep nes","2011","2011","1000 US$","13448.00","","Official data"
"13548","5194","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","115","Food preparations, flour, malt extract","2011","2011","1000 US$","3003.00","","Official data"
"13548","5195","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","626","Fruit, cooked, homogenized preparations","2011","2011","1000 US$","322.00","","Official data"
"13548","5196","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","623","Fruit, prepared nes","2011","2011","1000 US$","1967.00","","Official data"
"13548","5197","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","406","Garlic","2011","2011","1000 US$","0.00","","Official data"
"13548","5198","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","172","Glucose and dextrose","2011","2011","1000 US$","4127.00","","Official data"
"13548","5199","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","560","Grapes","2011","2011","1000 US$","270.00","","Official data"
"13548","5200","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","920","Hides, cattle, wet salted","2011","2011","1000 US$","88.00","","Official data"
"13548","5201","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","910","Ice cream and edible ice","2011","2011","1000 US$","99.00","","Official data"
"13548","5202","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","109","Infant food","2011","2011","1000 US$","8447.00","","Official data"
"13548","5203","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","514","Juice, citrus, concentrated","2011","2011","1000 US$","14.00","","Official data"
"13548","5204","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","622","Juice, fruit nes","2011","2011","1000 US$","27.00","","Official data"
"13548","5205","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","509","Juice, grapefruit","2011","2011","1000 US$","1.00","","Official data"
"13548","5206","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","499","Juice, lemon, concentrated","2011","2011","1000 US$","85.00","","Official data"
"13548","5207","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","492","Juice, orange, concentrated","2011","2011","1000 US$","444.00","","Official data"
"13548","5208","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","372","Lettuce and chicory","2011","2011","1000 US$","46.00","","Official data"
"13548","5209","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","18","Macaroni","2011","2011","1000 US$","61.00","","Official data"
"13548","5210","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","56","Maize","2011","2011","1000 US$","10240.00","","Official data"
"13548","5211","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","1061","Meat, chicken, canned","2011","2011","1000 US$","510.00","","Official data"
"13548","5212","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","1041","Meat, pig sausages","2011","2011","1000 US$","3027.00","","Official data"
"13548","5213","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","1042","Meat, pig, preparations","2011","2011","1000 US$","26.00","","Official data"
"13548","5214","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","889","Milk, whole condensed","2011","2011","1000 US$","302.00","","Official data"
"13548","5215","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","897","Milk, whole dried","2011","2011","1000 US$","48.00","","Official data"
"13548","5216","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","894","Milk, whole evaporated","2011","2011","1000 US$","57.00","","Official data"
"13548","5217","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","114","Mixes and doughs","2011","2011","1000 US$","347.00","","Official data"
"13548","5218","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","451","Mushrooms, canned","2011","2011","1000 US$","42.00","","Official data"
"13548","5219","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","235","Nuts, prepared (exc. groundnuts)","2011","2011","1000 US$","12.00","","Official data"
"13548","5220","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","1274","Oil, boiled etc","2011","2011","1000 US$","11.00","","Official data"
"13548","5221","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","753","Oil, essential nes","2011","2011","1000 US$","39.00","","Official data"
"13548","5222","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","60","Oil, maize","2011","2011","1000 US$","96.00","","Official data"
"13548","5223","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","271","Oil, rapeseed","2011","2011","1000 US$","7.00","","Official data"
"13548","5224","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","237","Oil, soybean","2011","2011","1000 US$","538.00","","Official data"
"13548","5225","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","339","Oilseeds nes","2011","2011","1000 US$","1.00","","Official data"
"13548","5226","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","403","Onions, dry","2011","2011","1000 US$","4186.00","","Official data"
"13548","5227","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","22","Pastry","2011","2011","1000 US$","2333.00","","Official data"
"13548","5228","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","687","Pepper (piper spp.)","2011","2011","1000 US$","1.00","","Official data"
"13548","5229","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","843","Pet food","2011","2011","1000 US$","2260.00","","Official data"
"13548","5230","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","575","Pineapples canned","2011","2011","1000 US$","4.00","","Official data"
"13548","5231","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","116","Potatoes","2011","2011","1000 US$","6.00","","Official data"
"13548","5232","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","837","Rubber natural dry","2011","2011","1000 US$","3.00","","Official data"
"13548","5233","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","239","Soya sauce","2011","2011","1000 US$","1.00","","Official data"
"13548","5234","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","373","Spinach","2011","2011","1000 US$","0.00","","Official data"
"13548","5235","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","168","Sugar confectionery","2011","2011","1000 US$","4500.00","","Official data"
"13548","5236","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","167","Sugar, nes","2011","2011","1000 US$","143.00","","Official data"
"13548","5237","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","447","Sweet corn frozen","2011","2011","1000 US$","1.00","","Official data"
"13548","5238","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","448","Sweet corn prep or preserved","2011","2011","1000 US$","56.00","","Official data"
"13548","5239","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","1225","Tallow","2011","2011","1000 US$","1.00","","Official data"
"13548","5240","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","495","Tangerines, mandarins, clementines, satsumas","2011","2011","1000 US$","5.00","","Official data"
"13548","5241","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","667","Tea","2011","2011","1000 US$","48.00","","Official data"
"13548","5242","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","672","Tea, mate extracts","2011","2011","1000 US$","101.00","","Official data"
"13548","5243","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","388","Tomatoes","2011","2011","1000 US$","7191.00","","Official data"
"13548","5244","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","391","Tomatoes, paste","2011","2011","1000 US$","47.00","","Official data"
"13548","5245","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","471","Vegetables in vinegar","2011","2011","1000 US$","218.00","","Official data"
"13548","5246","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","469","Vegetables, dehydrated","2011","2011","1000 US$","496.00","","Official data"
"13548","5247","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","460","Vegetables, fresh or dried products nes","2011","2011","1000 US$","1.00","","Official data"
"13548","5248","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","473","Vegetables, frozen","2011","2011","1000 US$","13.00","","Official data"
"13548","5249","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","472","Vegetables, preserved nes","2011","2011","1000 US$","277.00","","Official data"
"13548","5250","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","110","Wafers","2011","2011","1000 US$","25.00","","Official data"
"13548","5251","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","232","Walnuts, shelled","2011","2011","1000 US$","172.00","","Official data"
"13548","5252","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","631","Waters,ice etc","2011","2011","1000 US$","2.00","","Official data"
"13548","5253","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","564","Wine","2011","2011","1000 US$","12.00","","Official data"
"13548","5254","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","892","Yoghurt, concentrated or not","2011","2011","1000 US$","82.00","","Official data"
"13548","5255","TM","Detailed trade matrix","138","Mexico","61","Equatorial Guinea","5910","Export Quantity","1062","Eggs, hen, in shell","2011","2011","tonnes","221.00","","Official data"
"13548","5256","TM","Detailed trade matrix","138","Mexico","61","Equatorial Guinea","5922","Export Value","1062","Eggs, hen, in shell","2011","2011","1000 US$","290.00","","Official data"
"13548","5257","TM","Detailed trade matrix","138","Mexico","63","Estonia","5610","Import Quantity","1232","Food prep nes","2011","2011","tonnes","65.00","","Official data"
"13548","5258","TM","Detailed trade matrix","138","Mexico","63","Estonia","5610","Import Quantity","340","Oil, vegetable origin nes","2011","2011","tonnes","1.00","","Official data"
"13548","5259","TM","Detailed trade matrix","138","Mexico","63","Estonia","5622","Import Value","1232","Food prep nes","2011","2011","1000 US$","290.00","","Official data"
"13548","5260","TM","Detailed trade matrix","138","Mexico","63","Estonia","5622","Import Value","340","Oil, vegetable origin nes","2011","2011","1000 US$","88.00","","Official data"
"13548","5261","TM","Detailed trade matrix","138","Mexico","63","Estonia","5910","Export Quantity","51","Beer of barley","2011","2011","tonnes","858.00","","Official data"
"13548","5262","TM","Detailed trade matrix","138","Mexico","63","Estonia","5910","Export Quantity","634","Beverages, distilled alcoholic","2011","2011","tonnes","123.00","","Official data"
"13548","5263","TM","Detailed trade matrix","138","Mexico","63","Estonia","5910","Export Quantity","829","Cigars, cheroots","2011","2011","tonnes","0.00","","Official data"
"13548","5264","TM","Detailed trade matrix","138","Mexico","63","Estonia","5922","Export Value","51","Beer of barley","2011","2011","1000 US$","830.00","","Official data"
