"ItemCode","AreaCode","Flow","Qty","metaData"
"x071021",320,2,257,""
"x071021",842,2,1362415,""
"x071022",124,2,0,""
"x071022",222,2,0,""
"x071022",558,2,0,""
"x071022",842,2,18512,""
"x071029",320,2,0,""
"x071029",842,2,273948,""
"x071030",124,2,40,""
"x071030",222,2,0,""
"x071030",842,2,10013138,""
"x071040",222,2,408,""
"x071040",320,2,2312,""
"x071040",340,2,0,""
"x071040",392,2,117,""
"x071040",752,2,19600,""
"x071040",842,2,528678,""
"x071080",36,2,120,""
"x071080",48,2,0,""
"x071080",124,2,4452235,""
"x071080",156,2,0,""
"x071080",188,2,41368,""
"x071080",203,2,0,""
"x071080",208,2,10,""
"x071080",218,2,20004,""
"x071080",222,2,654,""
"x071080",276,2,1037099,""
"x071080",320,2,73855,""
"x071080",392,2,2647017,""
"x071080",422,2,0,""
"x071080",670,2,0,""
"x071080",724,2,39,""
"x071080",826,2,0,""
"x071080",842,2,310454928,""
"x071090",36,2,0,""
"x071090",48,2,0,""
"x071090",124,2,18258,""
"x071090",214,2,0,""
"x071090",222,2,6316,""
"x071090",251,2,0,""
"x071090",320,2,31461,""
"x071090",340,2,0,""
"x071090",392,2,3,""
"x071090",410,2,0,""
"x071090",490,2,0,""
"x071090",558,2,0,""
"x071090",670,2,0,""
"x071090",826,2,0,""
"x071090",842,2,34337700,""
"x071120",84,2,0,""
"x071120",320,2,320,""
"x071120",842,2,10409,""
"x071140",124,2,283,""
"x071140",214,2,0,""
"x071140",842,2,1031375,""
"x071151",251,2,61,""
"x071159",152,2,0,""
"x071159",842,2,41455,""
"x071190",40,2,15,""
"x071190",124,2,2349,""
"x071190",170,2,0,""
"x071190",208,2,32566,""
"x071190",246,2,8064,""
"x071190",276,2,5040,""
"x071190",340,2,0,""
"x071190",372,2,0,""
"x071190",381,2,1,""
"x071190",528,2,882,""
"x071190",682,2,321215,""
"x071190",752,2,0,""
"x071190",757,2,0,""
"x071190",784,2,23131,""
"x071190",826,2,749,""
"x071190",842,2,16232586,""
"x071220",124,2,2,""
"x071220",188,2,0,""
"x071220",222,2,158350,""
"x071220",276,2,54,""
"x071220",320,2,14700,""
"x071220",392,2,0,""
"x071220",842,2,260792,""
"x071231",84,2,0,""
"x071231",188,2,0,""
"x071231",214,2,840,""
"x071231",251,2,0,""
"x071231",724,2,5,""
"x071231",842,2,0,""
"x071232",842,2,0,""
"x071239",84,2,0,""
"x071239",124,2,0,""
"x071239",214,2,0,""
"x071239",251,2,0,""
"x071239",320,2,0,""
"x071239",392,2,500,""
"x071239",842,2,7791,""
"x071290",40,2,120,""
"x071290",84,2,328,""
"x071290",124,2,5825,""
"x071290",152,2,16801,""
"x071290",170,2,19757,""
"x071290",188,2,100,""
"x071290",192,2,1,""
"x071290",203,2,2000,""
"x071290",214,2,10022,""
"x071290",222,2,13919,""
"x071290",251,2,1029,""
"x071290",276,2,165,""
"x071290",320,2,32153,""
"x071290",340,2,1523,""
"x071290",344,2,505,""
"x071290",348,2,1000,""
"x071290",352,2,0,""
"x071290",392,2,2316,""
"x071290",410,2,300,""
"x071290",528,2,2025,""
"x071290",554,2,1200,""
"x071290",591,2,0,""
"x071290",604,2,2,""
"x071290",616,2,1000,""
"x071290",699,2,0,""
"x071290",702,2,0,""
"x071290",705,2,0,""
"x071290",724,2,743,""
"x071290",757,2,17,""
"x071290",826,2,293,""
"x071290",842,2,894531,""
"x071290",862,2,9817,""
"x071310",124,2,4128,""
"x071310",152,2,140990,""
"x071310",192,2,56601,""
"x071310",320,2,54,""
"x071310",340,2,6636,""
"x071310",724,2,22000,""
"x071310",757,2,0,""
"x071310",842,2,0,""
"x071320",12,2,5606420,""
"x071320",24,2,143900,""
"x071320",40,2,0,""
"x071320",48,2,0,""
"x071320",56,2,88000,""
"x071320",76,2,3563400,""
"x071320",124,2,153725,""
"x071320",152,2,110000,""
"x071320",170,2,2706000,""
"x071320",188,2,459000,""
"x071320",191,2,22000,""
"x071320",192,2,76303,""
"x071320",196,2,22000,""
"x071320",203,2,0,""
"x071320",208,2,0,""
"x071320",218,2,286000,""
"x071320",222,2,22000,""
"x071320",251,2,726200,""
"x071320",276,2,0,""
"x071320",300,2,3300000,""
"x071320",320,2,110587,""
"x071320",328,2,748000,""
"x071320",340,2,3640,""
"x071320",376,2,748000,""
"x071320",381,2,4222500,""
"x071320",384,2,0,""
"x071320",392,2,239900,""
"x071320",400,2,352000,""
"x071320",414,2,22000,""
"x071320",422,2,2178000,""
"x071320",442,2,0,""
"x071320",480,2,0,""
"x071320",490,2,0,""
"x071320",512,2,66000,""
"x071320",604,2,968000,""
"x071320",620,2,44000,""
"x071320",642,2,0,""
"x071320",688,2,0,""
"x071320",699,2,528000,""
"x071320",702,2,550000,""
"x071320",705,2,0,""
"x071320",724,2,14935385,""
"x071320",740,2,44000,""
"x071320",752,2,44000,""
"x071320",780,2,176000,""
"x071320",784,2,110000,""
"x071320",788,2,66000,""
"x071320",792,2,2838000,""
"x071320",804,2,0,""
"x071320",818,2,0,""
"x071320",826,2,352000,""
"x071320",842,2,5180853,""
"x071320",862,2,680900,""
"x071331",124,2,0,""
"x071331",320,2,0,""
"x071331",699,2,0,""
"x071331",757,2,0,""
"x071331",842,2,1771,""
"x071332",124,2,0,""
"x071332",842,2,37080,""
"x071333",24,2,16995410,""
"x071333",84,2,1706,""
"x071333",124,2,10,""
"x071333",152,2,192000,""
"x071333",192,2,256634,""
"x071333",214,2,0,""
"x071333",222,2,0,""
"x071333",276,2,27,""
"x071333",320,2,430105,""
"x071333",332,2,4111700,""
"x071333",381,2,66000,""
"x071333",528,2,0,""
"x071333",604,2,66000,""
"x071333",702,2,200,""
"x071333",724,2,3000,""
"x071333",757,2,805970,""
"x071333",807,2,0,""
"x071333",818,2,0,""
"x071333",826,2,11381,""
"x071333",842,2,12117732,""
"x071339",40,2,0,""
"x071339",124,2,0,""
"x071339",188,2,66000,""
"x071339",191,2,0,""
"x071339",214,2,125874,""
"x071339",276,2,0,""
"x071339",579,2,0,""
"x071339",616,2,0,""
"x071339",699,2,0,""
"x071339",702,2,0,""
"x071339",826,2,0,""
"x071339",842,2,2304248,""
"x071340",24,2,150,""
"x071340",84,2,10,""
"x071340",124,2,278878,""
"x071340",192,2,48165,""
"x071340",340,2,15,""
"x071340",364,2,0,""
"x071340",442,2,0,""
"x071340",558,2,0,""
"x071340",579,2,0,""
"x071340",705,2,0,""
"x071340",757,2,0,""
"x071340",807,2,0,""
"x071340",842,2,278449,""
"x071350",124,2,0,""
"x071350",842,2,349314,""
"x071390",124,2,502,""
"x071390",702,2,0,""
"x071390",842,2,120165,""
"x071410",124,2,7970,""
"x071410",842,2,6060546,""
"x071420",124,2,0,""
"x071420",604,2,2,""
"x071420",842,2,1676750,""
"x071490",124,2,954205,""
"x071490",188,2,6300,""
"x071490",218,2,0,""
"x071490",251,2,4100,""
"x071490",320,2,8400,""
"x071490",344,2,57960,""
"x071490",764,2,0,""
"x071490",842,2,37897157,""
"x080111",36,2,4937,""
"x080111",124,2,0,""
"x080111",214,2,1900,""
"x080111",222,2,6000,""
"x080111",276,2,12,""
"x080111",320,2,145050,""
"x080111",340,2,20,""
"x080111",554,2,0,""
"x080111",724,2,500,""
"x080111",842,2,6175192,""
"x080119",124,2,7933,""
"x080119",191,2,0,""
"x080119",214,2,0,""
"x080119",222,2,1000,""
"x080119",276,2,208,""
"x080119",320,2,0,""
"x080119",528,2,0,""
"x080119",554,2,0,""
"x080119",724,2,0,""
"x080119",842,2,10537700,""
"x080122",340,2,1,""
"x080131",68,2,30,""
"x080131",344,2,798490,""
"x080131",724,2,0,""
"x080131",842,2,97311,""
"x080132",188,2,600,""
"x080132",340,2,0,""
"x080132",842,2,4913,""
"x080211",40,2,0,""
"x080211",84,2,100,""
"x080211",124,2,0,""
"x080212",84,2,10,""
"x080212",152,2,0,""
"x080212",192,2,1,""
"x080212",214,2,0,""
"x080212",276,2,8,""
"x080212",320,2,9610,""
"x080212",842,2,139070,""
"x080221",842,2,0,""
"x080222",842,2,0,""
"x080231",84,2,80,""
"x080231",156,2,75,""
"x080231",276,2,2500,""
"x080231",320,2,4,""
"x080231",344,2,3316398,""
"x080231",704,2,199616,""
"x080231",724,2,1,""
"x080231",842,2,20842843,""
"x080232",84,2,81,""
"x080232",170,2,0,""
"x080232",188,2,1999,""
"x080232",192,2,1,""
"x080232",214,2,0,""
"x080232",218,2,1200,""
"x080232",222,2,1000,""
"x080232",276,2,816,""
"x080232",320,2,7283,""
"x080232",372,2,0,""
"x080232",591,2,500,""
"x080232",686,2,0,""
"x080232",724,2,300,""
"x080232",842,2,12884080,""
"x080240",124,2,0,""
"x080250",84,2,0,""
"x080250",124,2,0,""
"x080250",192,2,1,""
"x080250",340,2,85,""
"x080250",699,2,0,""
"x080250",842,2,21,""
"x080260",170,2,4570,""
"x080260",276,2,200,""
"x080260",344,2,0,""
"x080260",842,2,1418,""
"x080290",56,2,0,""
"x080290",84,2,24,""
"x080290",124,2,0,""
"x080290",170,2,0,""
"x080290",203,2,0,""
"x080290",222,2,0,""
"x080290",276,2,0,""
"x080290",344,2,983995,""
"x080290",528,2,0,""
"x080290",616,2,0,""
"x080290",643,2,0,""
"x080290",826,2,120,""
"x080290",842,2,279611,""
"x080300",40,2,0,""
"x080300",56,2,0,""
"x080300",70,2,0,""
"x080300",124,2,158,""
"x080300",191,2,19591,""
"x080300",203,2,0,""
"x080300",251,2,0,""
"x080300",276,2,1018655,""
"x080300",320,2,0,""
"x080300",352,2,0,""
"x080300",372,2,0,""
"x080300",381,2,0,""
"x080300",392,2,3017546,""
"x080300",504,2,274277,""
"x080300",528,2,1523772,""
"x080300",579,2,0,""
"x080300",643,2,143640,""
"x080300",703,2,0,""
"x080300",705,2,0,""
"x080300",724,2,7011685,""
"x080300",757,2,19414,""
"x080300",784,2,14,""
"x080300",826,2,1041120,""
"x080300",842,2,165768061,""
"x080410",36,2,36000,""
"x080410",84,2,290,""
"x080410",124,2,66951,""
"x080410",251,2,45322,""
"x080410",276,2,100,""
"x080410",320,2,0,""
"x080410",344,2,10,""
"x080410",360,2,0,""
"x080410",422,2,0,""
"x080410",528,2,0,""
"x080410",540,2,0,""
"x080410",616,2,0,""
"x080410",643,2,0,""
"x080410",699,2,0,""
"x080410",705,2,0,""
"x080410",724,2,0,""
"x080410",757,2,0,""
"x080410",804,2,0,""
"x080410",842,2,1545246,""
"x080420",124,2,58,""
"x080420",170,2,25000,""
"x080420",203,2,0,""
"x080420",251,2,3,""
"x080420",276,2,0,""
"x080420",320,2,0,""
"x080420",344,2,185137,""
"x080420",392,2,5393,""
"x080420",579,2,0,""
"x080420",616,2,0,""
"x080420",643,2,0,""
"x080420",703,2,0,""
"x080420",842,2,457245,""
"x080430",40,2,0,""
"x080430",56,2,0,""
"x080430",124,2,850,""
"x080430",170,2,5300,""
"x080430",251,2,0,""
"x080430",276,2,15890,""
"x080430",344,2,0,""
"x080430",372,2,0,""
"x080430",392,2,21014,""
"x080430",442,2,0,""
"x080430",528,2,0,""
"x080430",554,2,0,""
"x080430",579,2,0,""
"x080430",703,2,0,""
"x080430",757,2,720,""
"x080430",784,2,14,""
"x080430",842,2,38024981,""
"x080440",12,2,0,""
"x080440",40,2,0,""
"x080440",56,2,0,""
"x080440",124,2,22891167,""
"x080440",156,2,37440,""
"x080440",188,2,6882740,""
"x080440",191,2,0,""
"x080440",203,2,0,""
"x080440",222,2,6952491,""
"x080440",233,2,0,""
"x080440",251,2,1173496,""
"x080440",276,2,22364,""
"x080440",320,2,1599715,""
"x080440",340,2,4158585,""
"x080440",344,2,527788,""
"x080440",352,2,0,""
"x080440",372,2,0,""
"x080440",392,2,31852355,""
"x080440",410,2,3510,""
"x080440",442,2,0,""
"x080440",528,2,594519,""
"x080440",579,2,0,""
"x080440",616,2,128,""
"x080440",643,2,0,""
"x080440",703,2,0,""
"x080440",705,2,0,""
"x080440",724,2,322914,""
"x080440",752,2,0,""
"x080440",757,2,0,""
"x080440",826,2,589104,""
"x080440",842,2,269600428,""
"x080450",36,2,22160,""
"x080450",40,2,27819,""
"x080450",56,2,71032,""
"x080450",84,2,6,""
"x080450",112,2,0,""
"x080450",124,2,33165923,""
"x080450",188,2,166744,""
"x080450",191,2,0,""
"x080450",203,2,0,""
"x080450",233,2,0,""
"x080450",251,2,636652,""
"x080450",276,2,289959,""
"x080450",304,2,0,""
"x080450",320,2,106700,""
"x080450",352,2,0,""
"x080450",372,2,0,""
"x080450",376,2,6101,""
"x080450",381,2,2640,""
"x080450",392,2,3242950,""
"x080450",398,2,0,""
"x080450",422,2,0,""
"x080450",528,2,3377084,""
"x080450",540,2,0,""
"x080450",554,2,0,""
"x080450",558,2,0,""
"x080450",579,2,0,""
"x080450",616,2,0,""
"x080450",643,2,0,""
"x080450",699,2,0,""
"x080450",702,2,0,""
"x080450",703,2,0,""
"x080450",705,2,0,""
"x080450",724,2,919561,""
"x080450",757,2,22237,""
"x080450",784,2,14,""
"x080450",792,2,0,""
"x080450",804,2,0,""
"x080450",826,2,92491,""
"x080450",842,2,245607805,""
"x080450",862,2,12950,""
"x080510",32,2,241920,""
"x080510",124,2,203,""
"x080510",276,2,34,""
"x080510",320,2,0,""
"x080510",392,2,37,""
"x080510",752,2,395700,""
"x080510",757,2,0,""
"x080510",826,2,4226220,""
"x080510",842,2,11598016,""
"x080520",32,2,172788,""
"x080520",124,2,0,""
"x080520",222,2,23000,""
"x080520",251,2,0,""
"x080520",320,2,77280,""
"x080520",442,2,0,""
"x080520",842,2,2310558,""
"x080540",40,2,0,""
"x080540",56,2,945950,""
"x080540",112,2,0,""
"x080540",124,2,316911,""
"x080540",152,2,8190,""
"x080540",191,2,0,""
"x080540",203,2,0,""
"x080540",233,2,0,""
"x080540",251,2,11376450,""
"x080540",276,2,17490,""
"x080540",352,2,0,""
"x080540",372,2,0,""
"x080540",381,2,8440,""
"x080540",384,2,0,""
"x080540",392,2,114241,""
"x080540",398,2,0,""
"x080540",498,2,0,""
"x080540",528,2,280495,""
"x080540",562,2,0,""
"x080540",579,2,0,""
"x080540",616,2,0,""
"x080540",643,2,2572575,""
"x080540",688,2,0,""
"x080540",703,2,0,""
"x080540",705,2,0,""
"x080540",724,2,191479,""
"x080540",757,2,0,""
"x080540",792,2,0,""
"x080540",804,2,0,""
"x080540",826,2,813200,""
"x080540",842,2,363233,""
"x080550",40,2,9,""
"x080550",51,2,0,""
"x080550",56,2,1488886,""
"x080550",70,2,0,""
"x080550",84,2,10,""
"x080550",112,2,0,""
"x080550",124,2,3639298,""
"x080550",191,2,0,""
"x080550",203,2,0,""
"x080550",208,2,149526,""
"x080550",233,2,0,""
"x080550",251,2,1977788,""
"x080550",276,2,1706729,""
"x080550",304,2,0,""
"x080550",348,2,57492,""
"x080550",352,2,0,""
"x080550",372,2,0,""
"x080550",381,2,1045155,""
"x080550",392,2,3383635,""
"x080550",398,2,0,""
"x080550",400,2,0,""
"x080550",410,2,9433,""
"x080550",422,2,0,""
"x080550",442,2,0,""
"x080550",498,2,0,""
"x080550",499,2,0,""
"x080550",528,2,12328661,""
"x080550",579,2,0,""
"x080550",616,2,509606,""
"x080550",642,2,0,""
"x080550",643,2,80,""
"x080550",688,2,0,""
"x080550",702,2,0,""
"x080550",703,2,0,""
"x080550",705,2,0,""
"x080550",724,2,1389869,""
"x080550",757,2,110484,""
"x080550",784,2,1944,""
"x080550",792,2,0,""
"x080550",804,2,0,""
"x080550",807,2,0,""
"x080550",826,2,8618640,""
"x080550",842,2,433290155,""
"x080590",40,2,0,""
"x080590",124,2,0,""
"x080590",191,2,0,""
"x080590",203,2,0,""
"x080590",276,2,1,""
"x080590",352,2,0,""
"x080590",392,2,0,""
"x080590",616,2,0,""
"x080590",643,2,0,""
"x080590",703,2,0,""
"x080590",705,2,0,""
"x080590",724,2,160,""
"x080590",842,2,26775,""
"x080610",76,2,169312,""
"x080610",84,2,115445,""
"x080610",116,2,0,""
"x080610",124,2,427068,""
"x080610",156,2,0,""
"x080610",188,2,308887,""
"x080610",214,2,0,""
"x080610",222,2,103858,""
"x080610",251,2,53136,""
"x080610",276,2,0,""
"x080610",320,2,279059,""
"x080610",340,2,302435,""
"x080610",360,2,0,""
"x080610",372,2,0,""
"x080610",388,2,0,""
"x080610",392,2,15320,""
"x080610",442,2,0,""
"x080610",458,2,0,""
"x080610",540,2,0,""
"x080610",554,2,0,""
"x080610",558,2,18122,""
"x080610",579,2,0,""
"x080610",591,2,76031,""
"x080610",670,2,0,""
"x080610",699,2,0,""
"x080610",702,2,0,""
"x080610",776,2,0,""
"x080610",826,2,0,""
"x080610",842,2,135662102,""
"x080620",84,2,13776,""
"x080620",124,2,0,""
"x080620",192,2,1,""
"x080620",214,2,242,""
"x080620",320,2,698730,""
"x080620",340,2,9020,""
"x080620",528,2,0,""
"x080620",724,2,40,""
"x080620",842,2,1761928,""
"x080711",124,2,18964,""
"x080711",188,2,20000,""
"x080711",320,2,0,""
"x080711",392,2,887652,""
"x080711",643,2,0,""
"x080711",670,2,0,""
"x080711",842,2,540958365,""
"x080719",84,2,0,""
"x080719",124,2,65055,""
"x080719",188,2,41000,""
"x080719",233,2,0,""
"x080719",276,2,0,""
"x080719",344,2,1661382,""
"x080719",392,2,18379854,""
"x080719",446,2,0,""
"x080719",528,2,0,""
"x080719",804,2,0,""
"x080719",842,2,126289715,""
"x080720",40,2,14,""
"x080720",124,2,863715,""
"x080720",251,2,9,""
"x080720",276,2,108,""
"x080720",352,2,0,""
"x080720",392,2,2792,""
"x080720",724,2,142,""
"x080720",826,2,4541,""
"x080720",842,2,103925649,""
"x080810",84,2,308746,""
"x080810",124,2,14,""
"x080810",188,2,38902,""
"x080810",222,2,83288,""
"x080810",344,2,0,""
"x080810",842,2,182508,""
"x080820",40,2,0,""
"x080820",84,2,33110,""
"x080820",124,2,0,""
"x080820",276,2,0,""
"x080820",670,2,0,""
"x080820",724,2,0,""
"x080820",842,2,3,""
"x080910",124,2,0,""
"x080920",84,2,138,""
"x080920",124,2,0,""
"x080920",214,2,0,""
"x080920",446,2,0,""
"x080920",499,2,0,""
"x080920",558,2,0,""
"x080920",643,2,0,""
"x080920",842,2,0,""
"x080930",84,2,7185,""
"x080930",124,2,0,""
"x080930",251,2,3,""
"x080930",320,2,0,""
"x080930",842,2,130780,""
"x080940",84,2,11919,""
"x080940",124,2,0,""
"x080940",842,2,4019,""
"x081010",40,2,0,""
"x081010",48,2,0,""
"x081010",84,2,13750,""
"x081010",124,2,26988,""
"x081010",203,2,0,""
"x081010",251,2,0,""
"x081010",392,2,24,""
"x081010",442,2,0,""
"x081010",528,2,0,""
"x081010",579,2,0,""
"x081010",643,2,0,""
"x081010",670,2,0,""
"x081010",703,2,0,""
"x081010",724,2,2402,""
"x081010",826,2,610,""
"x081010",842,2,76846059,""
"x081020",40,2,0,""
"x081020",48,2,0,""
"x081020",56,2,78316,""
"x081020",70,2,0,""
"x081020",76,2,13670,""
"x081020",84,2,40,""
"x081020",112,2,0,""
"x081020",124,2,0,""
"x081020",191,2,0,""
"x081020",203,2,0,""
"x081020",214,2,0,""
"x081020",233,2,0,""
"x081020",251,2,109078,""
"x081020",276,2,75165,""
"x081020",344,2,7652,""
"x081020",352,2,0,""
"x081020",372,2,28898,""
"x081020",381,2,392199,""
"x081020",392,2,42645,""
"x081020",398,2,1990,""
"x081020",400,2,0,""
"x081020",422,2,0,""
"x081020",442,2,0,""
"x081020",480,2,0,""
"x081020",498,2,0,""
"x081020",499,2,0,""
"x081020",528,2,647900,""
"x081020",579,2,0,""
"x081020",616,2,0,""
"x081020",620,2,405,""
"x081020",643,2,0,""
"x081020",670,2,0,""
"x081020",688,2,0,""
"x081020",702,2,5,""
"x081020",703,2,0,""
"x081020",705,2,0,""
"x081020",724,2,68959,""
"x081020",757,2,386,""
"x081020",792,2,0,""
"x081020",804,2,0,""
"x081020",826,2,983806,""
"x081020",842,2,41203629,""
"x081040",40,2,0,""
"x081040",112,2,0,""
"x081040",124,2,0,""
"x081040",191,2,0,""
"x081040",203,2,0,""
"x081040",214,2,304,""
"x081040",233,2,0,""
"x081040",251,2,0,""
"x081040",276,2,0,""
"x081040",344,2,1540,""
"x081040",392,2,38667,""
"x081040",422,2,0,""
"x081040",498,2,0,""
"x081040",528,2,0,""
"x081040",579,2,0,""
"x081040",616,2,0,""
"x081040",643,2,0,""
"x081040",703,2,0,""
"x081040",705,2,0,""
"x081040",724,2,0,""
"x081040",804,2,0,""
"x081040",826,2,877,""
"x081040",842,2,998732,""
"x081050",84,2,4582,""
"x081050",124,2,0,""
"x081050",276,2,0,""
"x081050",616,2,0,""
"x081050",842,2,1317,""
"x081060",124,2,0,""
"x081090",40,2,0,""
"x081090",112,2,0,""
"x081090",124,2,212967,""
"x081090",191,2,0,""
"x081090",203,2,0,""
"x081090",214,2,0,""
"x081090",251,2,41763,""
"x081090",276,2,62,""
"x081090",320,2,525,""
"x081090",372,2,0,""
"x081090",381,2,0,""
"x081090",392,2,46862,""
"x081090",398,2,0,""
"x081090",422,2,0,""
"x081090",480,2,0,""
"x081090",498,2,0,""
"x081090",528,2,16900,""
"x081090",579,2,0,""
"x081090",616,2,0,""
"x081090",643,2,0,""
"x081090",699,2,0,""
"x081090",703,2,0,""
"x081090",705,2,0,""
"x081090",724,2,44,""
"x081090",757,2,70,""
"x081090",792,2,0,""
"x081090",804,2,0,""
"x081090",826,2,19160,""
"x081090",842,2,18901738,""
"x081110",48,2,0,""
"x081110",76,2,243382,""
"x081110",84,2,1300,""
"x081110",124,2,2580327,""
"x081110",152,2,44066,""
"x081110",156,2,0,""
"x081110",188,2,0,""
"x081110",251,2,230,""
"x081110",276,2,0,""
"x081110",388,2,0,""
"x081110",392,2,231452,""
"x081110",528,2,0,""
"x081110",554,2,0,""
"x081110",616,2,0,""
"x081110",818,2,0,""
"x081110",842,2,70224377,""
"x081120",40,2,0,""
"x081120",48,2,0,""
"x081120",56,2,0,""
"x081120",124,2,110228,""
"x081120",156,2,0,""
"x081120",191,2,0,""
"x081120",203,2,0,""
"x081120",251,2,6,""
"x081120",372,2,10206,""
"x081120",392,2,1,""
"x081120",528,2,828,""
"x081120",616,2,0,""
"x081120",620,2,0,""
"x081120",703,2,0,""
"x081120",705,2,0,""
"x081120",826,2,8034,""
"x081120",842,2,4024391,""
"x081190",36,2,667648,""
"x081190",40,2,239111,""
"x081190",48,2,0,""
"x081190",56,2,496665,""
"x081190",76,2,1188000,""
"x081190",124,2,1769698,""
"x081190",152,2,2,""
"x081190",156,2,1,""
"x081190",251,2,532057,""
"x081190",276,2,312011,""
